,train,test,parameters
292,0.769352278545827,0.7534575569358177,"[25, 160, 'uniform', 'auto', 'manhattan']"
293,0.7621863799283155,0.7419461697722567,"[39, 300, 'uniform', 'ball_tree', 'manhattan']"
294,1.0,0.7448447204968944,"[46, 142, 'distance', 'kd_tree', 'manhattan']"
295,0.747846902201741,0.7448861283643893,"[40, 210, 'uniform', 'kd_tree', 'chebyshev']"
296,1.0,0.7478674948240165,"[18, 222, 'distance', 'ball_tree', 'manhattan']"
297,0.7464132104454685,0.7477846790890269,"[34, 277, 'uniform', 'kd_tree', 'chebyshev']"
298,1.0,0.7477432712215321,"[26, 261, 'distance', 'kd_tree', 'manhattan']"
299,1.0,0.7419875776397515,"[30, 217, 'distance', 'kd_tree', 'chebyshev']"
300,1.0,0.7477018633540372,"[30, 100, 'distance', 'kd_tree', 'manhattan']"
301,1.0,0.7165217391304347,"[1, 55, 'distance', 'brute', 'chebyshev']"
302,0.7650409626216077,0.7419875776397515,"[31, 101, 'uniform', 'kd_tree', 'manhattan']"
303,0.7578853046594982,0.7477018633540372,"[44, 79, 'uniform', 'kd_tree', 'manhattan']"
304,0.7808090117767538,0.7335403726708074,"[14, 144, 'uniform', 'kd_tree', 'chebyshev']"
305,0.7550179211469534,0.7391718426501035,"[19, 181, 'uniform', 'ball_tree', 'chebyshev']"
